domain,post_url,post_date
clippercard.com,http://plaintextoffenders.com/post/93770092319/clippercardcom-transportation-card,1900-01-01 00:00:00 GMT
tempur.pt,http://plaintextoffenders.com/post/128097077186/tempurcom-tempurae-tempurat-tempurcoil,1900-01-01 00:00:00 GMT
tempur.pl,http://plaintextoffenders.com/post/128097077186/tempurcom-tempurae-tempurat-tempurcoil,1900-01-01 00:00:00 GMT
apimages.com,http://plaintextoffenders.com/post/117831911527/apimagescom-aporg-news-agency,1900-01-01 00:00:00 GMT
tempur.ph,http://plaintextoffenders.com/post/128097077186/tempurcom-tempurae-tempurat-tempurcoil,1900-01-01 00:00:00 GMT
southafricancupid.com,http://plaintextoffenders.com/post/48660264345/cupidmediacom-colombiancupidcom,1900-01-01 00:00:00 GMT
mgsm.pl,http://plaintextoffenders.com/post/177735623886/mgsmpl-mobile-phones-catalog-a-mobile-phone,1900-01-01 00:00:00 GMT
tempur.pe,http://plaintextoffenders.com/post/128097077186/tempurcom-tempurae-tempurat-tempurcoil,1900-01-01 00:00:00 GMT
icollege.co,http://plaintextoffenders.com/post/133866886851/icollegeco-e-learning-better-yet-they-even-have,1900-01-01 00:00:00 GMT
ageofgames.net,http://plaintextoffenders.com/post/31385812994/ageofgamesnet-online-flash-games-website-i,1900-01-01 00:00:00 GMT
europcar.com.hr,http://plaintextoffenders.com/post/136670011227/europcarcouk-europcarcom,1900-01-01 00:00:00 GMT
prospects.ac.uk,http://plaintextoffenders.com/post/8688055470/prospectsacuk-prospectsacuk-is-a-uk,1900-01-01 00:00:00 GMT
wbmason.com,http://plaintextoffenders.com/post/33824473151/wbmasoncom-office-supplies,1900-01-01 00:00:00 GMT
idea.informer.com,http://plaintextoffenders.com/post/17480814177/ideainformercom-feedback-management-tool-this,1900-01-01 00:00:00 GMT
auctiontime.fr,http://plaintextoffenders.com/post/93570507054/sandhillscom-sandhillseastcouk,1900-01-01 00:00:00 GMT
informaticalavoro.it,http://plaintextoffenders.com/post/173121821921/informaticalavoroit-job-listings-job-recruiting,1900-01-01 00:00:00 GMT
wir-machen-druck.de,http://plaintextoffenders.com/post/172504397106/wir-machen-druckde-printing-services,1900-01-01 00:00:00 GMT
issa.com,http://plaintextoffenders.com/post/103879238948/issacom-cleaning-association-this-is-the-email,1900-01-01 00:00:00 GMT
europcar.dk,http://plaintextoffenders.com/post/136670011227/europcarcouk-europcarcom,1900-01-01 00:00:00 GMT
flyordie.com,http://plaintextoffenders.com/post/4834514361/flyordiecom-fly-you-fools,1900-01-01 00:00:00 GMT
costcentral.com,http://plaintextoffenders.com/post/38130268261/costcentralcom-printers-and-monitors-shop,1900-01-01 00:00:00 GMT
studentwork.fi,http://plaintextoffenders.com/post/179150518168/studentworkfi-studentworkcom-job-recruitment,1900-01-01 00:00:00 GMT
003.ru,http://plaintextoffenders.com/post/4942998255/003ru-russian-internet-shop,1900-01-01 00:00:00 GMT
studentclearinghouse.org,http://plaintextoffenders.com/post/19726826428/studentclearinghouseorg-student-degree-and,1900-01-01 00:00:00 GMT
iheartradio.com,http://plaintextoffenders.com/post/178113963642/iheartradiocom-internet-radio,1900-01-01 00:00:00 GMT
bel-me-niet-meer.be,http://plaintextoffenders.com/post/135562492062/bel-me-niet-meerbe-do-not-call-registry-this-is-a,1900-01-01 00:00:00 GMT
mih-jeans.com,http://plaintextoffenders.com/post/79553970590/mih-jeanscom-clothing-brand,1900-01-01 00:00:00 GMT
ukhost4u.co.uk,http://plaintextoffenders.com/post/114405648606/ukhost4ucom-ukhost4ucouk-web-hosting-they-sure,1900-01-01 00:00:00 GMT
trueachievements.com,http://plaintextoffenders.com/post/5995907596/trueachievementscom-tracks-xbox-live,1900-01-01 00:00:00 GMT
thecus-eu.com,http://plaintextoffenders.com/post/54730118255/thecus-eucom-thecuscom-computer-storage,1900-01-01 00:00:00 GMT
blockbuster.co.uk,http://plaintextoffenders.com/post/45650005601/blockbustercouk-movie-rentals-blockbuster,1900-01-01 00:00:00 GMT
mascus.cz,http://plaintextoffenders.com/post/178350034193/mascusde-mascushr-mascusbe-mascuscz,1900-01-01 00:00:00 GMT
readyflowers.co.nz,http://plaintextoffenders.com/post/84121319899/readyflowerscom-readyflowerscomau-readyflowers,1900-01-01 00:00:00 GMT
europcar.pt,http://plaintextoffenders.com/post/136670011227/europcarcouk-europcarcom,1900-01-01 00:00:00 GMT
goodwood.com,http://plaintextoffenders.com/post/50645931960/goodwoodcom-goodwoodcouk-sporting-and-leisure,1900-01-01 00:00:00 GMT
dommel.be,http://plaintextoffenders.com/post/100067710733/dommelbe-dommelcom-schedom-europenet,1900-01-01 00:00:00 GMT
ogame.co.uk,http://plaintextoffenders.com/post/133207924752/ogamegameforgecom-ogamees-ogamede-ogamefr,1900-01-01 00:00:00 GMT
labanda.com.au,http://plaintextoffenders.com/post/141296141700/labandacomau-watch-and-jewellery-parts-and-tools,1900-01-01 00:00:00 GMT
mascus.ca,http://plaintextoffenders.com/post/178350034193/mascusde-mascushr-mascusbe-mascuscz,1900-01-01 00:00:00 GMT
hipages.com.au,http://plaintextoffenders.com/post/135244615945/homeimprovementpagescomau-hipagescomau,1900-01-01 00:00:00 GMT
strattonfinance.com.au,http://plaintextoffenders.com/post/90164655539/strattoncom-strattonfinancecomau-financial,1900-01-01 00:00:00 GMT
caracum.net,http://plaintextoffenders.com/post/48699139136/caracumnet-pornography,1900-01-01 00:00:00 GMT
sicilianopizza.co.uk,http://plaintextoffenders.com/post/91699055672/sicilianopizzacouk-etakeoutcouk,1900-01-01 00:00:00 GMT
allrecipes.it,http://plaintextoffenders.com/post/106509709552/allrecipescom-allrecipescombr,1900-01-01 00:00:00 GMT
bmcargo.com,http://plaintextoffenders.com/post/118500255723/bmcargocom-bmcargocomco-freight-company-dear,1900-01-01 00:00:00 GMT
hyperiums.com,http://plaintextoffenders.com/post/4387622789/hyperiumscom,1900-01-01 00:00:00 GMT
lottosocial.com,http://plaintextoffenders.com/post/173501322796/lottosocialcom-lottery-lotto-social-sending-a,1900-01-01 00:00:00 GMT
babydash.com.my,http://plaintextoffenders.com/post/185451883414/babydashcommy-baby-products-retailer,1900-01-01 00:00:00 GMT
thebookpond.com,http://plaintextoffenders.com/post/18655893533/thebookpondcom-book-buyingselling-site-the,1900-01-01 00:00:00 GMT
caribbeancupid.com,http://plaintextoffenders.com/post/48660264345/cupidmediacom-colombiancupidcom,1900-01-01 00:00:00 GMT
werknemerloket.nl,http://plaintextoffenders.com/post/69256144309/werknemerloketnl-salary-administration-system,1900-01-01 00:00:00 GMT
ybonline.co.uk,http://plaintextoffenders.com/post/25843728505/ybonlinecouk-yorkshire-bankclydesdale-banks,1900-01-01 00:00:00 GMT
torrentleech.org,http://plaintextoffenders.com/post/133000750583/torrentleechorg-private-bittorrent-tracker,1900-01-01 00:00:00 GMT
iciparisxl.nl,http://plaintextoffenders.com/post/132719804879/iciparisxlnl-perfumes-in-order-to-make-a,1900-01-01 00:00:00 GMT
alliantenergy.com,http://plaintextoffenders.com/post/132546961571/alliantenergycom-energy-company-they-required,1900-01-01 00:00:00 GMT
myricoh.com,http://plaintextoffenders.com/post/126476096198/myricohcom-ricoh-usacom-consumer-electronics,1900-01-01 00:00:00 GMT
agl.com.au,http://plaintextoffenders.com/post/31397309704/aglcomau-australian-energy,1900-01-01 00:00:00 GMT
prusa3d.com,http://plaintextoffenders.com/post/174625034235/prusa3dcom-3d-printers-purchased-a-3d-printer,1900-01-01 00:00:00 GMT
cds2helpdesk.com,http://plaintextoffenders.com/post/120164253743/irisedgov-cds2helpdeskcom-application-system,1900-01-01 00:00:00 GMT
fabfurnish.com,http://plaintextoffenders.com/post/92125296419/fabfurnishcom-home-wares,1900-01-01 00:00:00 GMT
beckwithelectric.com,http://plaintextoffenders.com/post/129903086921/beckwithelectriccom-electricity-products-and,1900-01-01 00:00:00 GMT
selectscience.net,http://plaintextoffenders.com/post/79534745238/selectsciencenet-science-equipment-and,1900-01-01 00:00:00 GMT
espncricinfo.com,http://plaintextoffenders.com/post/92028258316/espncricinfocom-sports-after-i-finished-the,1900-01-01 00:00:00 GMT
mymealtime.com,http://plaintextoffenders.com/post/6206820066/mymealtimecom-meal-program-management-and,1900-01-01 00:00:00 GMT
valvesoftware.com,http://plaintextoffenders.com/post/121185841977/valvesoftwarecom-video-game-development-and,1900-01-01 00:00:00 GMT
biovea.com,http://plaintextoffenders.com/post/177551642352/bioveacom-dietary-supplements-plaintext-password,1900-01-01 00:00:00 GMT
pango.co.il,http://plaintextoffenders.com/post/74477481089/pangocoil-parking-services-sent-me-a-random,1900-01-01 00:00:00 GMT
dominospizza.es,http://plaintextoffenders.com/post/98314005681/dominospizzaes-zenacom-pizzeria,1900-01-01 00:00:00 GMT
koganmobile.com.au,http://plaintextoffenders.com/post/48263761103/kogancom-koganmobilecomau-cell-service,1900-01-01 00:00:00 GMT
super-seed.me.uk,http://plaintextoffenders.com/post/4480963226/super-seedmeuk-self-explanatory-they-also,1900-01-01 00:00:00 GMT
hmv.com,http://plaintextoffenders.com/post/7408498007/hmvcom-hmv-a-record-store-secure-not,1900-01-01 00:00:00 GMT
lumoenergy.com.au,http://plaintextoffenders.com/post/86409254788/lumoenergycomau-electricity-provider-image-is,1900-01-01 00:00:00 GMT
dom.com,http://plaintextoffenders.com/post/30313045641/domcom-power-supplier-sent-the-last-four-of-my,1900-01-01 00:00:00 GMT
pheonixpubliclibrary.org,http://plaintextoffenders.com/post/72307695241/pheonixpubliclibraryorg-public-library-i,1900-01-01 00:00:00 GMT
artmarket.com,http://plaintextoffenders.com/post/54749468811/artmarketcom-art-market-information-wait-my,1900-01-01 00:00:00 GMT
apdcl.gov.in,http://plaintextoffenders.com/post/126412771440/apdclgovin-state-utility-company-the-usual,1900-01-01 00:00:00 GMT
europcarcameroun.com,http://plaintextoffenders.com/post/136670011227/europcarcouk-europcarcom,1900-01-01 00:00:00 GMT
castro.com,http://plaintextoffenders.com/post/116109701982/castrocom-castrocoil-fashion-brand-a-welcome,1900-01-01 00:00:00 GMT
comunio.es,http://plaintextoffenders.com/post/4453847934/comunioes-football-manager-game,1900-01-01 00:00:00 GMT
techtarget.com,http://plaintextoffenders.com/post/12827267693/searchsecuritycom-techtargetcom-it-news-the,1900-01-01 00:00:00 GMT
pharmacyfirst.co.uk,http://plaintextoffenders.com/post/88465122363/pharmacyfirstcouk-pharmacy-bought-a-years,1900-01-01 00:00:00 GMT
thechillipicklecanteen.com,http://plaintextoffenders.com/post/46396965146/thechillipicklecanteencom-indian-restaurant,1900-01-01 00:00:00 GMT
alldoorhandles.com,http://plaintextoffenders.com/post/177158399964/alldoorhandlescom-door-handles-retailer,1900-01-01 00:00:00 GMT
123print.co.uk,http://plaintextoffenders.com/post/179416267242/123printcouk-printing-services,1900-01-01 00:00:00 GMT
batteryupgrade.se,http://plaintextoffenders.com/post/45839575641/batteryupgradecom-batteryupgradese-replacement,1900-01-01 00:00:00 GMT
trackmania.com,http://plaintextoffenders.com/post/127480768774/trackmaniacom-ubisoftcom-online-racing-game,1900-01-01 00:00:00 GMT
dofus.com,http://plaintextoffenders.com/post/21639025636/dofuscom-flash-based-mmorpg,1900-01-01 00:00:00 GMT
mgid.com,http://plaintextoffenders.com/post/73194322582/mgidcom-web-traffic-exchange,1900-01-01 00:00:00 GMT
harrispollonline.com,http://plaintextoffenders.com/post/124244569924/harrispollonlinecom-hpolsurveyscom-surveys-i,1900-01-01 00:00:00 GMT
singleparentlove.com,http://plaintextoffenders.com/post/48660264345/cupidmediacom-colombiancupidcom,1900-01-01 00:00:00 GMT
illutia.com,http://plaintextoffenders.com/post/75139202659/illutiacom-online-game-sent-me-this-back-when-i,1900-01-01 00:00:00 GMT
arkia.co.il,http://plaintextoffenders.com/post/18308115035/arkiacoil-arkia-israeli-airline-company-sent,1900-01-01 00:00:00 GMT
tractorhouse.co.za,http://plaintextoffenders.com/post/93570507054/sandhillscom-sandhillseastcouk,1900-01-01 00:00:00 GMT
topclassactions.com,http://plaintextoffenders.com/post/100915856826/topclassactionscom-class-action-lawsuits-its,1900-01-01 00:00:00 GMT
fivetenshop.com,http://plaintextoffenders.com/post/95467730969/fivetencom-fivetenshopcom-footwear,1900-01-01 00:00:00 GMT
parcelmonkey.co.uk,http://plaintextoffenders.com/post/57307940146/parcelmonkeycouk-package-delivery-service-i,1900-01-01 00:00:00 GMT
profile.adaptec.com,http://plaintextoffenders.com/post/45271802239/profileadapteccom-myadaptec-worldwide-support,1900-01-01 00:00:00 GMT
precisionmanuals.com,http://plaintextoffenders.com/post/135887028292/precisionmanualscom-flight-simulation-addons,1900-01-01 00:00:00 GMT
dorcousa.com,http://plaintextoffenders.com/post/24875695273/dorcousacom-shaving-appliances-account-created,1900-01-01 00:00:00 GMT
sacamera.co.za,http://plaintextoffenders.com/post/8470175948/sacameracoza-this-is-from-an-online-retailer,1900-01-01 00:00:00 GMT
rabota33.ru,http://plaintextoffenders.com/post/6713947698/rabota33ru-rabota25ru-rabota44ru-etc-job,1900-01-01 00:00:00 GMT
taborelec.com,http://plaintextoffenders.com/post/100575078354/taboreleccom-test-and-measurement-equipment-a,1900-01-01 00:00:00 GMT
yupptv.com,http://plaintextoffenders.com/post/118583157815/yupptvcom-yupptvin-live-tv-thank-you-for,1900-01-01 00:00:00 GMT
siteuptime.com,http://plaintextoffenders.com/post/8286664997/siteuptimecom-website-uptime-monitor,1900-01-01 00:00:00 GMT
minecraftserverlist.eu,http://plaintextoffenders.com/post/133167748039/serverpactcom-minecraftserverlisteu-video-game,1900-01-01 00:00:00 GMT
arlingtonva.us,http://plaintextoffenders.com/post/47586600558/arlingtonvaus-city-of-arlington-virginia,1900-01-01 00:00:00 GMT
apexy.com,http://plaintextoffenders.com/post/130881604082/apexycom-vps,1900-01-01 00:00:00 GMT
lewermark.com,http://plaintextoffenders.com/post/171826092643/lewercom-lewermarkcom-health-insurance,1900-01-01 00:00:00 GMT
konaworld.com,http://plaintextoffenders.com/post/61661442899/konaworldcom-bicycles-and-accessories,1900-01-01 00:00:00 GMT
funidelia.ch,http://plaintextoffenders.com/post/172103238021/funideliach-web-shop-in-switzerland-we-believe,1900-01-01 00:00:00 GMT
rsststan.ca,http://plaintextoffenders.com/post/174365281951/scienceandtechnologyawarenessnetworkwildapricotor,1900-01-01 00:00:00 GMT
allarms.co.uk,http://plaintextoffenders.com/post/114112079830/allarmscouk-airsoft-army-surplus-the-recover,1900-01-01 00:00:00 GMT
indiesound.com,http://plaintextoffenders.com/post/177194926837/indiesoundcom-music-sharing-this-came-from,1900-01-01 00:00:00 GMT
orbea.com,http://plaintextoffenders.com/post/66555885432/orbeacom-bicycle-manufacturer-i-recently-bought,1900-01-01 00:00:00 GMT
mongohq.com,http://plaintextoffenders.com/post/95631083439/mongohqcom-composeio-paas-much-of-your-data,1900-01-01 00:00:00 GMT
aqva.co.uk,http://plaintextoffenders.com/post/179077436067/aqvacouk-bathroom-store-in-additional-to-my,1900-01-01 00:00:00 GMT
savechildren.org,http://plaintextoffenders.com/post/94045592786/savechildrenorg-savethechildrennet-savethechild,1900-01-01 00:00:00 GMT
1800flowers.com,http://plaintextoffenders.com/post/48915354819/1800flowerscom-flower-shop-1-800-flowers-stores,1900-01-01 00:00:00 GMT
hoepli.it,http://plaintextoffenders.com/post/44844245427/hoepliit-online-bookshop,1900-01-01 00:00:00 GMT
prestashop.com,http://plaintextoffenders.com/post/37458786424/prestashopcom-e-commerce-software,1900-01-01 00:00:00 GMT
mineocityhosting.com,http://plaintextoffenders.com/post/103192839602/mineocityhostingcom-minecraft-server-the-first,1900-01-01 00:00:00 GMT
boingdragon.com,http://plaintextoffenders.com/post/47944746306/boingdragoncom-web-counters,1900-01-01 00:00:00 GMT
etb.co,http://plaintextoffenders.com/post/125223887896/etbco-isp-and-mobile-phone-service-provider,1900-01-01 00:00:00 GMT
edgar-online.com,http://plaintextoffenders.com/post/22506491832/edgar-onlinecom-provider-of-fundamental,1900-01-01 00:00:00 GMT
cinemacity.hu,http://plaintextoffenders.com/post/104044585035/cinemacitycz-cinemacitysk-cinemacityro,1900-01-01 00:00:00 GMT
teatotal.co.nz,http://plaintextoffenders.com/post/41863997916/teatotalconz-tea-shop-sent-password-back-in,1900-01-01 00:00:00 GMT
vodafone.com,http://plaintextoffenders.com/post/114567687501/myvodafonemt-vodafonecom-telecommunications,1900-01-01 00:00:00 GMT
pressmart.com,http://plaintextoffenders.com/post/70671911855/pressmartcom-online-self-publishing-i-want-to,1900-01-01 00:00:00 GMT
singaporelovelinks.com,http://plaintextoffenders.com/post/48660264345/cupidmediacom-colombiancupidcom,1900-01-01 00:00:00 GMT
uceusa.com,http://plaintextoffenders.com/post/91528217101/uceusacom-americansafetycouncilcom-online,1900-01-01 00:00:00 GMT
openjdk.java.net,http://plaintextoffenders.com/post/49585080413/openjdkjavanet-software-framework,1900-01-01 00:00:00 GMT
220triathlon.com,http://plaintextoffenders.com/post/43564512489/220triathloncom-triathlon-magazine,1900-01-01 00:00:00 GMT
etakeout.co.uk,http://plaintextoffenders.com/post/91699055672/sicilianopizzacouk-etakeoutcouk,1900-01-01 00:00:00 GMT
digitec.ch,http://plaintextoffenders.com/post/5040037909/digitecch-is-the-largest-swiss-electronics,1900-01-01 00:00:00 GMT
frankonia.de,http://plaintextoffenders.com/post/46061547784/frankoniade-hunters-fashion,1900-01-01 00:00:00 GMT
ibc.org,http://plaintextoffenders.com/post/31583105814/ibcorg-ibc-is-an-annual-conference-and,1900-01-01 00:00:00 GMT
babyandtoddlertown.com.au,https://plaintextoffenders.com/post/184459293946/babyandtoddlertowncomau-baby-store,1900-01-01 00:00:00 GMT
crossfit.com,http://plaintextoffenders.com/post/67047283365/crossfitcom-fitness-displaying-rigor-in-exactly,1900-01-01 00:00:00 GMT
hackforums.net,http://plaintextoffenders.com/post/135951028958/hackforumsnet-forums,1900-01-01 00:00:00 GMT
csa.cz,http://plaintextoffenders.com/post/90512045593/csacz-ok-pluscom-airline-loyalty-program-it,1900-01-01 00:00:00 GMT
escapistmag.com,http://plaintextoffenders.com/post/6893129601/escapistmagcom-from-gaming-magazine-the,1900-01-01 00:00:00 GMT
mycampusnet.com,http://plaintextoffenders.com/post/103176417468/myresnetcom-mycampusnetcom-apogeeus-isp,1900-01-01 00:00:00 GMT
rivosoftware.com,http://plaintextoffenders.com/post/104924493354/rivosoftwarecom-risk-management-software-they,1900-01-01 00:00:00 GMT
